0	32.3253	100	100
1	32.5895	100	100
2	32.6837	100	100
3	32.6426	100	100
4	32.8132	100	100
5	32.5234	100	100
6	32.577	100	100
7	32.5061	100	100
8	32.5045	100	100
9	32.4679	100	100
10	32.3559	100	100
11	32.2755	100	100
12	32.1883	100	100
13	31.9227	100	100
14	31.8096	100	100
15	31.4333	100	100

32.337
